id30	organism	protein_id	transcript_id	cds_start	cds_end	protein_desc	transcript_desc
XP_057278677.1|XM_05742_c54547	Pezoporus wallicus	XP_057278677.1	XM_057422694.1:590-3592	0	3000	XP_057278677.1 ANPEP [organism=Pezoporus wallicus] [GeneID=130606391]	XM_057422694.1:590-3592 ANPEP [organism=Pezoporus wallicus] [GeneID=130606391] [region=cds]
XP_077041426.1|XM_07718_b4255e	Agelaius phoeniceus	XP_077041426.1	XM_077185311.1:638-3538	0	2898	XP_077041426.1 ANPEP [organism=Agelaius phoeniceus] [GeneID=129126306]	XM_077185311.1:638-3538 ANPEP [organism=Agelaius phoeniceus] [GeneID=129126306] [region=cds]
XP_058150673.1|XM_05829_85fb47	Dasypus novemcinctus	XP_058150673.1	XM_058294690.1:309-3218	0	2907	XP_058150673.1 ANPEP [organism=Dasypus novemcinctus] [GeneID=101433954]	XM_058294690.1:309-3218 ANPEP [organism=Dasypus novemcinctus] [GeneID=101433954] [transcript=X4] [region=cds]
XP_029766638.1|XM_02991_f0b3a2	Terrapene triunguis	XP_029766638.1	XM_029910778.1:188-2758	0	2568	XP_029766638.1 ANPEP [organism=Terrapene triunguis] [GeneID=112107143]	XM_029910778.1:188-2758 ANPEP [organism=Terrapene triunguis] [GeneID=112107143] [region=cds]
XP_027752999.1|XM_02789_a52e3e	Empidonax traillii	XP_027752999.1	XM_027897198.1:103-2991	0	2886	XP_027752999.1 ANPEP [organism=Empidonax traillii] [GeneID=114064285]	XM_027897198.1:103-2991 ANPEP [organism=Empidonax traillii] [GeneID=114064285] [region=cds]
XP_035925809.1|XM_03606_934540	Halichoerus grypus	XP_035925809.1	XM_036069916.1:333-3254	0	2919	XP_035925809.1 ANPEP [organism=Halichoerus grypus] [GeneID=118521405]	XM_036069916.1:333-3254 ANPEP [organism=Halichoerus grypus] [GeneID=118521405] [transcript=X1] [region=cds]
XP_064245550.1|XM_06438_3c58ec	Passer domesticus	XP_064245550.1	XM_064389480.1:54-2951	0	2895	XP_064245550.1 ANPEP [organism=Passer domesticus] [GeneID=135281001]	XM_064389480.1:54-2951 ANPEP [organism=Passer domesticus] [GeneID=135281001] [region=cds]
XP_066052338.1|XM_06619_d99b64	Chamaea fasciata	XP_066052338.1	XM_066196241.1:433-3330	0	2895	XP_066052338.1 ANPEP [organism=Chamaea fasciata] [GeneID=136296812]	XM_066196241.1:433-3330 ANPEP [organism=Chamaea fasciata] [GeneID=136296812] [transcript=X1] [region=cds]
XP_027322377.2|XM_02746_796a28	Anas platyrhynchos	XP_027322377.2	XM_027466576.3:599-3481	0	2880	XP_027322377.2 ANPEP [organism=Anas platyrhynchos] [GeneID=101804534]	XM_027466576.3:599-3481 ANPEP [organism=Anas platyrhynchos] [GeneID=101804534] [transcript=X1] [region=cds]
XP_010619371.1|XM_01062_8bb1e6	Fukomys damarensis	XP_010619371.1	XM_010621069.2:240-3122	0	2880	XP_010619371.1 Anpep [organism=Fukomys damarensis] [GeneID=104860069]	XM_010621069.2:240-3122 Anpep [organism=Fukomys damarensis] [GeneID=104860069] [region=cds]
XP_040198387.1|XM_04034_75a795	Rana temporaria	XP_040198387.1	XM_040342453.1:580-3465	0	2883	XP_040198387.1 ANPEP [organism=Rana temporaria] [GeneID=120931218]	XM_040342453.1:580-3465 ANPEP [organism=Rana temporaria] [GeneID=120931218] [region=cds]
XP_068814489.1|XM_06895_2c51e3	Struthio camelus	XP_068814489.1	XM_068958388.1:492-3392	0	2898	XP_068814489.1 ANPEP [organism=Struthio camelus] [GeneID=104151511]	XM_068958388.1:492-3392 ANPEP [organism=Struthio camelus] [GeneID=104151511] [transcript=X1] [region=cds]
XP_061250428.1|XM_06139_1db05c	Bos javanicus	XP_061250428.1	XM_061394444.1:4081-6978	0	2895	XP_061250428.1 ANPEP [organism=Bos javanicus] [GeneID=133234193]	XM_061394444.1:4081-6978 ANPEP [organism=Bos javanicus] [GeneID=133234193] [region=cds]
XP_067412180.1|XM_06755_351a94	Emydura macquarii macquarii	XP_067412180.1	XM_067556079.1:1-2985	0	2982	XP_067412180.1 ANPEP [organism=Emydura macquarii macquarii] [GeneID=137158287]	XM_067556079.1:1-2985 ANPEP [organism=Emydura macquarii macquarii] [GeneID=137158287] [region=cds]
XP_043409877.1|XM_04355_f2757e	Prionailurus bengalensis	XP_043409877.1	XM_043553942.1:427-3330	0	2901	XP_043409877.1 ANPEP [organism=Prionailurus bengalensis] [GeneID=122467563]	XM_043553942.1:427-3330 ANPEP [organism=Prionailurus bengalensis] [GeneID=122467563] [region=cds]
XP_034880025.1|XM_03502_bf7538	Mirounga leonina	XP_034880025.1	XM_035024134.1:377-3298	0	2919	XP_034880025.1 ANPEP [organism=Mirounga leonina] [GeneID=118023053]	XM_035024134.1:377-3298 ANPEP [organism=Mirounga leonina] [GeneID=118023053] [transcript=X1] [region=cds]
XP_046293381.1|XM_04643_f6d1be	Marmota monax	XP_046293381.1	XM_046437425.2:136-3039	0	2901	XP_046293381.1 Anpep [organism=Marmota monax] [GeneID=124088070]	XM_046437425.2:136-3039 Anpep [organism=Marmota monax] [GeneID=124088070] [region=cds]
XP_074956970.1|XM_07510_a280ce	Phalacrocorax aristotelis	XP_074956970.1	XM_075100869.1:145-3078	0	2931	XP_074956970.1 ANPEP [organism=Phalacrocorax aristotelis] [GeneID=142060541]	XM_075100869.1:145-3078 ANPEP [organism=Phalacrocorax aristotelis] [GeneID=142060541] [region=cds]
XP_023042997.1|XM_02318_d890b1	Piliocolobus tephrosceles	XP_023042997.1	XM_023187229.1:25-2976	0	2949	XP_023042997.1 ANPEP [organism=Piliocolobus tephrosceles] [GeneID=111522928]	XM_023187229.1:25-2976 ANPEP [organism=Piliocolobus tephrosceles] [GeneID=111522928] [region=cds]
XP_025248041.1|XM_02539_4527c7	Theropithecus gelada	XP_025248041.1	XM_025392256.1:352-3258	0	2904	XP_025248041.1 ANPEP [organism=Theropithecus gelada] [GeneID=112628927]	XM_025392256.1:352-3258 ANPEP [organism=Theropithecus gelada] [GeneID=112628927] [region=cds]
XP_050009996.1|XM_05015_2ff50d	Alexandromys fortis	XP_050009996.1	XM_050154039.1:408-3404	0	2994	XP_050009996.1 Anpep [organism=Alexandromys fortis] [GeneID=126508678]	XM_050154039.1:408-3404 Anpep [organism=Alexandromys fortis] [GeneID=126508678] [transcript=X1] [region=cds]
XP_022419728.1|XM_02256_44b00c	Delphinapterus leucas	XP_022419728.1	XM_022564020.2:3368-6277	0	2907	XP_022419728.1 ANPEP [organism=Delphinapterus leucas] [GeneID=111169657]	XM_022564020.2:3368-6277 ANPEP [organism=Delphinapterus leucas] [GeneID=111169657] [region=cds]
XP_004398356.1|XM_00439_27db33	Odobenus rosmarus divergens	XP_004398356.1	XM_004398299.2:1-2922	0	2919	XP_004398356.1 ANPEP [organism=Odobenus rosmarus divergens] [GeneID=101377292]	XM_004398299.2:1-2922 ANPEP [organism=Odobenus rosmarus divergens] [GeneID=101377292] [region=cds]
XP_007943359.1|XM_00794_c04a66	Orycteropus afer afer	XP_007943359.1	XM_007945168.1:1-2907	0	2904	XP_007943359.1 ANPEP [organism=Orycteropus afer afer] [GeneID=103200624]	XM_007945168.1:1-2907 ANPEP [organism=Orycteropus afer afer] [GeneID=103200624] [region=cds]
XP_011803693.1|XM_01194_b78887	Colobus angolensis palliatus	XP_011803693.1	XM_011948303.1:409-3315	0	2904	XP_011803693.1 ANPEP [organism=Colobus angolensis palliatus] [GeneID=105516203]	XM_011948303.1:409-3315 ANPEP [organism=Colobus angolensis palliatus] [GeneID=105516203] [region=cds]
XP_059714792.1|XM_05985_aa5ec0	Haemorhous mexicanus	XP_059714792.1	XM_059858809.1:575-3469	0	2892	XP_059714792.1 ANPEP [organism=Haemorhous mexicanus] [GeneID=132333565]	XM_059858809.1:575-3469 ANPEP [organism=Haemorhous mexicanus] [GeneID=132333565] [transcript=X1] [region=cds]
XP_015348557.1|XM_01549_b3f0af	Marmota marmota marmota	XP_015348557.1	XM_015493071.2:337-3240	0	2901	XP_015348557.1 Anpep [organism=Marmota marmota marmota] [GeneID=107148428]	XM_015493071.2:337-3240 Anpep [organism=Marmota marmota marmota] [GeneID=107148428] [region=cds]
XP_026565035.1|XM_02670_6e9cd2	Pseudonaja textilis	XP_026565035.1	XM_026709250.1:874-3435	0	2559	XP_026565035.1 ANPEP [organism=Pseudonaja textilis] [GeneID=113441976] [isoform=X1]	XM_026709250.1:874-3435 ANPEP [organism=Pseudonaja textilis] [GeneID=113441976] [transcript=X1] [region=cds]
XP_068266131.1|XM_06841_9a42ed	Nyctibius grandis	XP_068266131.1	XM_068410030.1:438-3323	0	2883	XP_068266131.1 ANPEP [organism=Nyctibius grandis] [GeneID=137668482]	XM_068410030.1:438-3323 ANPEP [organism=Nyctibius grandis] [GeneID=137668482] [transcript=X1] [region=cds]
XP_063026135.1|XM_06317_664430	Melospiza melodia melodia	XP_063026135.1	XM_063170065.1:455-3415	0	2958	XP_063026135.1 ANPEP [organism=Melospiza melodia melodia] [GeneID=134425432]	XM_063170065.1:455-3415 ANPEP [organism=Melospiza melodia melodia] [GeneID=134425432] [region=cds]
XP_005885265.1|XM_00588_d78992	Myotis brandtii	XP_005885265.1	XM_005885203.2:195-2807	0	2610	XP_005885265.1 ANPEP [organism=Myotis brandtii] [GeneID=102239807]	XM_005885203.2:195-2807 ANPEP [organism=Myotis brandtii] [GeneID=102239807] [region=cds]
XP_032650172.1|XM_03279_381816	Chelonoidis abingdonii	XP_032650172.1	XM_032794281.2:126-2792	0	2664	XP_032650172.1 ANPEP [organism=Chelonoidis abingdonii] [GeneID=116833064]	XM_032794281.2:126-2792 ANPEP [organism=Chelonoidis abingdonii] [GeneID=116833064] [region=cds]
XP_045680750.1|XM_04582_98e789	Phyllostomus hastatus	XP_045680750.1	XM_045824794.1:195-3101	0	2904	XP_045680750.1 ANPEP [organism=Phyllostomus hastatus] [GeneID=123809610]	XM_045824794.1:195-3101 ANPEP [organism=Phyllostomus hastatus] [GeneID=123809610] [region=cds]
XP_021514607.1|XM_02165_eda174	Meriones unguiculatus	XP_021514607.1	XM_021658932.2:294-3230	0	2934	XP_021514607.1 Anpep [organism=Meriones unguiculatus] [GeneID=110562226]	XM_021658932.2:294-3230 Anpep [organism=Meriones unguiculatus] [GeneID=110562226] [region=cds]
XP_053810268.1|XM_05395_1d35e9	Vidua chalybeata	XP_053810268.1	XM_053954293.1:398-3382	0	2982	XP_053810268.1 ANPEP [organism=Vidua chalybeata] [GeneID=128794438]	XM_053954293.1:398-3382 ANPEP [organism=Vidua chalybeata] [GeneID=128794438] [region=cds]
XP_055411577.1|XM_05555_ef37ab	Bubalus kerabau	XP_055411577.1	XM_055555602.1:350-3286	0	2934	XP_055411577.1 ANPEP [organism=Bubalus kerabau] [GeneID=129633721]	XM_055555602.1:350-3286 ANPEP [organism=Bubalus kerabau] [GeneID=129633721] [region=cds]
XP_073160671.1|XM_07330_98831c	Lepidochelys kempii	XP_073160671.1	XM_073304570.1:92-2992	0	2898	XP_073160671.1 ANPEP [organism=Lepidochelys kempii] [GeneID=140895163]	XM_073304570.1:92-2992 ANPEP [organism=Lepidochelys kempii] [GeneID=140895163] [transcript=X1] [region=cds]
XP_012917463.1|XM_01306_67409b	Mustela putorius furo	XP_012917463.1	XM_013062009.1:224-3166	0	2940	XP_012917463.1 ANPEP [organism=Mustela putorius furo] [GeneID=101682821]	XM_013062009.1:224-3166 ANPEP [organism=Mustela putorius furo] [GeneID=101682821] [region=cds]
XP_015418719.1|XM_01556_add864	Myotis davidii	XP_015418719.1	XM_015563233.1:195-2981	0	2784	XP_015418719.1 ANPEP [organism=Myotis davidii] [GeneID=102755558]	XM_015563233.1:195-2981 ANPEP [organism=Myotis davidii] [GeneID=102755558] [region=cds]
XP_010376924.2|XM_01037_18129b	Rhinopithecus roxellana	XP_010376924.2	XM_010378622.2:356-3337	0	2979	XP_010376924.2 ANPEP [organism=Rhinopithecus roxellana] [GeneID=104674342]	XM_010378622.2:356-3337 ANPEP [organism=Rhinopithecus roxellana] [GeneID=104674342] [region=cds]
XP_042796394.1|XM_04294_53f6d3	Panthera leo	XP_042796394.1	XM_042940460.1:268-3195	0	2925	XP_042796394.1 ANPEP [organism=Panthera leo] [GeneID=122221114]	XM_042940460.1:268-3195 ANPEP [organism=Panthera leo] [GeneID=122221114] [region=cds]
XP_069415778.1|XM_06955_39ccb8	Ovis canadensis	XP_069415778.1	XM_069559677.1:653-3610	0	2955	XP_069415778.1 ANPEP [organism=Ovis canadensis] [GeneID=138423595] [isoform=X1]	XM_069559677.1:653-3610 ANPEP [organism=Ovis canadensis] [GeneID=138423595] [transcript=X1] [region=cds]
XP_074151252.1|XM_07429_17d6a4	Sminthopsis crassicaudata	XP_074151252.1	XM_074295151.1:386-3301	0	2913	XP_074151252.1 ANPEP [organism=Sminthopsis crassicaudata] [GeneID=141558245]	XM_074295151.1:386-3301 ANPEP [organism=Sminthopsis crassicaudata] [GeneID=141558245] [transcript=X1] [region=cds]
XP_064932981.1|XM_06507_456e19	Columba livia	XP_064932981.1	XM_065076909.1:739-3636	0	2895	XP_064932981.1 ANPEP [organism=Columba livia] [GeneID=102086737]	XM_065076909.1:739-3636 ANPEP [organism=Columba livia] [GeneID=102086737] [transcript=X1] [region=cds]
XP_043934235.1|XM_04407_7397d3	Protopterus annectens	XP_043934235.1	XM_044078300.1:534-3446	0	2910	XP_043934235.1 ANPEP [organism=Protopterus annectens] [GeneID=122807225]	XM_044078300.1:534-3446 ANPEP [organism=Protopterus annectens] [GeneID=122807225] [transcript=X1] [region=cds]
XP_014378754.1|XM_01452_5fafa8	Alligator sinensis	XP_014378754.1	XM_014523268.2:577-3495	0	2916	XP_014378754.1 ANPEP [organism=Alligator sinensis] [GeneID=102384126] [isoform=X2]	XM_014523268.2:577-3495 ANPEP [organism=Alligator sinensis] [GeneID=102384126] [transcript=X4] [region=cds]
XP_062819141.1|XM_06296_adb8fe	Anolis carolinensis	XP_062819141.1	XM_062963071.1:341-3307	0	2964	XP_062819141.1 anpep [organism=Anolis carolinensis] [GeneID=100562984]	XM_062963071.1:341-3307 anpep [organism=Anolis carolinensis] [GeneID=100562984] [transcript=X1] [region=cds]
XP_027377051.1|XM_02752_016aee	Bos indicus x Bos taurus	XP_027377051.1	XM_027521250.1:470-3367	0	2895	XP_027377051.1 ANPEP [organism=Bos indicus x Bos taurus] [GeneID=113879638]	XM_027521250.1:470-3367 ANPEP [organism=Bos indicus x Bos taurus] [GeneID=113879638] [region=cds]
XP_048290846.1|XM_04843_2a0c2a	Myodes glareolus	XP_048290846.1	XM_048434889.1:441-3347	0	2904	XP_048290846.1 Anpep [organism=Myodes glareolus] [GeneID=125400748]	XM_048434889.1:441-3347 Anpep [organism=Myodes glareolus] [GeneID=125400748] [region=cds]
XP_008508865.2|XM_00851_9eff84	Equus przewalskii	XP_008508865.2	XM_008510643.2:232-3135	0	2901	XP_008508865.2 ANPEP [organism=Equus przewalskii] [GeneID=103543796]	XM_008510643.2:232-3135 ANPEP [organism=Equus przewalskii] [GeneID=103543796] [region=cds]
XP_027544364.1|XM_02768_f6b99b	Neopelma chrysocephalum	XP_027544364.1	XM_027688563.1:98-2983	0	2883	XP_027544364.1 ANPEP [organism=Neopelma chrysocephalum] [GeneID=113970063]	XM_027688563.1:98-2983 ANPEP [organism=Neopelma chrysocephalum] [GeneID=113970063] [region=cds]
XP_042732127.1|XM_04287_d76b8c	Lagopus leucura	XP_042732127.1	XM_042876193.1:1045-3939	0	2892	XP_042732127.1 ANPEP [organism=Lagopus leucura] [GeneID=122182695] [isoform=X1]	XM_042876193.1:1045-3939 ANPEP [organism=Lagopus leucura] [GeneID=122182695] [transcript=X1] [region=cds]
XP_076704914.1|XM_07684_1f72cc	Callospermophilus lateralis	XP_076704914.1	XM_076848799.1:198-3101	0	2901	XP_076704914.1 Anpep [organism=Callospermophilus lateralis] [GeneID=143394230]	XM_076848799.1:198-3101 Anpep [organism=Callospermophilus lateralis] [GeneID=143394230] [region=cds]
XP_074405078.1|XM_07454_fd18b1	Zonotrichia albicollis	XP_074405078.1	XM_074548977.1:438-3380	0	2940	XP_074405078.1 ANPEP [organism=Zonotrichia albicollis] [GeneID=102069211]	XM_074548977.1:438-3380 ANPEP [organism=Zonotrichia albicollis] [GeneID=102069211] [transcript=X1] [region=cds]
XP_033022913.1|XM_03316_66576d	Lacerta agilis	XP_033022913.1	XM_033167022.1:381-3365	0	2982	XP_033022913.1 ANPEP [organism=Lacerta agilis] [GeneID=117056547]	XM_033167022.1:381-3365 ANPEP [organism=Lacerta agilis] [GeneID=117056547] [region=cds]
XP_072474516.1|XM_07261_b7883f	Notamacropus eugenii	XP_072474516.1	XM_072618415.1:359-3289	0	2928	XP_072474516.1 ANPEP [organism=Notamacropus eugenii] [GeneID=140510088]	XM_072618415.1:359-3289 ANPEP [organism=Notamacropus eugenii] [GeneID=140510088] [region=cds]
XP_064013910.1|XM_06415_69fa5e	Pogoniulus pusillus	XP_064013910.1	XM_064157840.1:689-3571	0	2880	XP_064013910.1 ANPEP [organism=Pogoniulus pusillus] [GeneID=135183066]	XM_064157840.1:689-3571 ANPEP [organism=Pogoniulus pusillus] [GeneID=135183066] [region=cds]
XP_074693116.1|XM_07483_ebbfd3	Strix aluco	XP_074693116.1	XM_074837015.1:896-4315	0	3417	XP_074693116.1 ANPEP [organism=Strix aluco] [GeneID=141928578] [isoform=X1]	XM_074837015.1:896-4315 ANPEP [organism=Strix aluco] [GeneID=141928578] [transcript=X1] [region=cds]
XP_005895210.2|XM_00589_bbced9	Bos mutus	XP_005895210.2	XM_005895148.3:529-3426	0	2895	XP_005895210.2 ANPEP [organism=Bos mutus] [GeneID=102286569]	XM_005895148.3:529-3426 ANPEP [organism=Bos mutus] [GeneID=102286569] [region=cds]
XP_057612121.1|XM_05775_f94d4d	Chionomys nivalis	XP_057612121.1	XM_057756138.1:380-3349	0	2967	XP_057612121.1 Anpep [organism=Chionomys nivalis] [GeneID=130865217]	XM_057756138.1:380-3349 Anpep [organism=Chionomys nivalis] [GeneID=130865217] [region=cds]
XP_017716719.1|XM_01786_5b12e4	Rhinopithecus bieti	XP_017716719.1	XM_017861230.1:356-3337	0	2979	XP_017716719.1 ANPEP [organism=Rhinopithecus bieti] [GeneID=108521413]	XM_017861230.1:356-3337 ANPEP [organism=Rhinopithecus bieti] [GeneID=108521413] [region=cds]
XP_050759431.1|XM_05090_a67397	Gymnogyps californianus	XP_050759431.1	XM_050903474.1:358-3279	0	2919	XP_050759431.1 ANPEP [organism=Gymnogyps californianus] [GeneID=127020697]	XM_050903474.1:358-3279 ANPEP [organism=Gymnogyps californianus] [GeneID=127020697] [region=cds]
XP_064578227.1|XM_06472_467c2f	Zonotrichia leucophrys gambelii	XP_064578227.1	XM_064722157.1:399-3323	0	2922	XP_064578227.1 ANPEP [organism=Zonotrichia leucophrys gambelii] [GeneID=135452234]	XM_064722157.1:399-3323 ANPEP [organism=Zonotrichia leucophrys gambelii] [GeneID=135452234] [transcript=X1] [region=cds]
XP_065268125.1|XM_06541_8fbfcc	Emys orbicularis	XP_065268125.1	XM_065412053.1:54-3014	0	2958	XP_065268125.1 ANPEP [organism=Emys orbicularis] [GeneID=135884631]	XM_065412053.1:54-3014 ANPEP [organism=Emys orbicularis] [GeneID=135884631] [region=cds]
XP_028610640.1|XM_02875_6fca0f	Grammomys surdaster	XP_028610640.1	XM_028754807.1:407-3352	0	2943	XP_028610640.1 Anpep [organism=Grammomys surdaster] [GeneID=114610289]	XM_028754807.1:407-3352 Anpep [organism=Grammomys surdaster] [GeneID=114610289] [region=cds]
XP_031443802.1|XM_03158_074d02	Phasianus colchicus	XP_031443802.1	XM_031587942.1:1528-4416	0	2886	XP_031443802.1 ANPEP [organism=Phasianus colchicus] [GeneID=116225516]	XM_031587942.1:1528-4416 ANPEP [organism=Phasianus colchicus] [GeneID=116225516] [region=cds]
XP_032556366.1|XM_03270_fdaa48	Chiroxiphia lanceolata	XP_032556366.1	XM_032700475.1:102-2993	0	2889	XP_032556366.1 ANPEP [organism=Chiroxiphia lanceolata] [GeneID=116792967]	XM_032700475.1:102-2993 ANPEP [organism=Chiroxiphia lanceolata] [GeneID=116792967] [region=cds]
XP_036271433.1|XM_03641_773078	Pipistrellus kuhlii	XP_036271433.1	XM_036415540.2:59-3001	0	2940	XP_036271433.1 ANPEP [organism=Pipistrellus kuhlii] [GeneID=118706305]	XM_036415540.2:59-3001 ANPEP [organism=Pipistrellus kuhlii] [GeneID=118706305] [region=cds]
XP_009468467.1|XM_00947_845799	Nipponia nippon	XP_009468467.1	XM_009470192.1:1-2856	0	2853	XP_009468467.1 ANPEP [organism=Nipponia nippon] [GeneID=104017185]	XM_009470192.1:1-2856 ANPEP [organism=Nipponia nippon] [GeneID=104017185] [region=cds]
XP_012319279.2|XM_01246_f8b280	Aotus nancymaae	XP_012319279.2	XM_012463856.3:227-3139	0	2910	XP_012319279.2 ANPEP [organism=Aotus nancymaae] [GeneID=105724956]	XM_012463856.3:227-3139 ANPEP [organism=Aotus nancymaae] [GeneID=105724956] [region=cds]
XP_063268446.1|XM_06341_15e87f	Prinia subflava	XP_063268446.1	XM_063412376.1:464-3349	0	2883	XP_063268446.1 ANPEP [organism=Prinia subflava] [GeneID=134558477]	XM_063412376.1:464-3349 ANPEP [organism=Prinia subflava] [GeneID=134558477] [transcript=X1] [region=cds]
XP_066210647.1|XM_06635_b2a9b9	Saccopteryx leptura	XP_066210647.1	XM_066354550.1:262-3168	0	2904	XP_066210647.1 ANPEP [organism=Saccopteryx leptura] [GeneID=136384405]	XM_066354550.1:262-3168 ANPEP [organism=Saccopteryx leptura] [GeneID=136384405] [region=cds]
XP_068847144.1|XM_06899_de8b1e	Capricornis sumatraensis	XP_068847144.1	XM_068991043.1:19-2913	0	2892	XP_068847144.1 ANPEP [organism=Capricornis sumatraensis] [GeneID=138095078]	XM_068991043.1:19-2913 ANPEP [organism=Capricornis sumatraensis] [GeneID=138095078] [region=cds]
XP_058012695.1|XM_05815_b6e9d6	Ahaetulla prasina	XP_058012695.1	XM_058156712.1:679-3759	0	3078	XP_058012695.1 ANPEP [organism=Ahaetulla prasina] [GeneID=131184887]	XM_058156712.1:679-3759 ANPEP [organism=Ahaetulla prasina] [GeneID=131184887] [transcript=X1] [region=cds]
XP_074862607.1|XM_07500_337e8e	Carettochelys insculpta	XP_074862607.1	XM_075006506.1:58-3105	0	3045	XP_074862607.1 ANPEP [organism=Carettochelys insculpta] [GeneID=142019504] [isoform=X1]	XM_075006506.1:58-3105 ANPEP [organism=Carettochelys insculpta] [GeneID=142019504] [transcript=X1] [region=cds]
XP_013909252.1|XM_01405_a11648	Thamnophis sirtalis	XP_013909252.1	XM_014053777.1:223-3228	0	3003	XP_013909252.1 ANPEP [organism=Thamnophis sirtalis] [GeneID=106539094]	XM_014053777.1:223-3228 ANPEP [organism=Thamnophis sirtalis] [GeneID=106539094] [region=cds]
XP_025293362.3|XM_02543_4006ad	Canis lupus dingo	XP_025293362.3	XM_025437577.3:231-3134	0	2901	XP_025293362.3 ANPEP [organism=Canis lupus dingo] [GeneID=112653425]	XM_025437577.3:231-3134 ANPEP [organism=Canis lupus dingo] [GeneID=112653425] [region=cds]
XP_041320991.1|XM_04146_1a581e	Pyrgilauda ruficollis	XP_041320991.1	XM_041465057.1:866-4156	0	3288	XP_041320991.1 ANPEP [organism=Pyrgilauda ruficollis] [GeneID=121352265] [isoform=X1]	XM_041465057.1:866-4156 ANPEP [organism=Pyrgilauda ruficollis] [GeneID=121352265] [transcript=X1] [region=cds]
XP_028562045.1|XM_02870_00c04c	Podarcis muralis	XP_028562045.1	XM_028706212.1:467-3415	0	2946	XP_028562045.1 ANPEP [organism=Podarcis muralis] [GeneID=114584384]	XM_028706212.1:467-3415 ANPEP [organism=Podarcis muralis] [GeneID=114584384] [region=cds]
XP_040457144.1|XM_04060_4b9dce	Falco naumanni	XP_040457144.1	XM_040601210.1:57-3023	0	2964	XP_040457144.1 ANPEP [organism=Falco naumanni] [GeneID=121091428]	XM_040601210.1:57-3023 ANPEP [organism=Falco naumanni] [GeneID=121091428] [region=cds]
XP_061014681.1|XM_06115_5ec8ab	Dama dama	XP_061014681.1	XM_061158698.1:61-2958	0	2895	XP_061014681.1 ANPEP [organism=Dama dama] [GeneID=133067785]	XM_061158698.1:61-2958 ANPEP [organism=Dama dama] [GeneID=133067785] [region=cds]
XP_032956109.1|XM_03310_7497af	Rhinolophus ferrumequinum	XP_032956109.1	XM_033100218.1:69-2945	0	2874	XP_032956109.1 ANPEP [organism=Rhinolophus ferrumequinum] [GeneID=117018907]	XM_033100218.1:69-2945 ANPEP [organism=Rhinolophus ferrumequinum] [GeneID=117018907] [region=cds]
XP_034291427.1|XM_03443_4d65d4	Pantherophis guttatus	XP_034291427.1	XM_034435536.2:476-3484	0	3006	XP_034291427.1 ANPEP [organism=Pantherophis guttatus] [GeneID=117676213] [isoform=X1]	XM_034435536.2:476-3484 ANPEP [organism=Pantherophis guttatus] [GeneID=117676213] [transcript=X1] [region=cds]
XP_047594603.1|XM_04773_65dc31	Lutra lutra	XP_047594603.1	XM_047738647.1:202-3216	0	3012	XP_047594603.1 ANPEP [organism=Lutra lutra] [GeneID=125105296] [isoform=X1]	XM_047738647.1:202-3216 ANPEP [organism=Lutra lutra] [GeneID=125105296] [transcript=X1] [region=cds]
XP_003515343.3|XM_00351_e0adcd	Cricetulus griseus	XP_003515343.3	XM_003515295.4:1-2022	0	2019	XP_003515343.3 Anpep [organism=Cricetulus griseus] [GeneID=100751632] [isoform=X1]	XM_003515295.4:1-2022 Anpep [organism=Cricetulus griseus] [GeneID=100751632] [transcript=X1] [region=cds]
XP_011841723.1|XM_01198_89336d	Mandrillus leucophaeus	XP_011841723.1	XM_011986333.1:407-3313	0	2904	XP_011841723.1 ANPEP [organism=Mandrillus leucophaeus] [GeneID=105544069]	XM_011986333.1:407-3313 ANPEP [organism=Mandrillus leucophaeus] [GeneID=105544069] [region=cds]
XP_032031531.1|XM_03217_8bff63	Hylobates moloch	XP_032031531.1	XM_032175640.2:25-2928	0	2901	XP_032031531.1 ANPEP [organism=Hylobates moloch] [GeneID=116482300]	XM_032175640.2:25-2928 ANPEP [organism=Hylobates moloch] [GeneID=116482300] [region=cds]
XP_038275226.1|XM_03841_9fce87	Dermochelys coriacea	XP_038275226.1	XM_038419298.2:137-3031	0	2892	XP_038275226.1 ANPEP [organism=Dermochelys coriacea] [GeneID=119862491]	XM_038419298.2:137-3031 ANPEP [organism=Dermochelys coriacea] [GeneID=119862491] [region=cds]
XP_005077849.1|XM_00507_dee5eb	Mesocricetus auratus	XP_005077849.1	XM_005077792.4:279-3263	0	2982	XP_005077849.1 Anpep [organism=Mesocricetus auratus] [GeneID=101825331]	XM_005077792.4:279-3263 Anpep [organism=Mesocricetus auratus] [GeneID=101825331] [region=cds]
XP_063203100.1|XM_06334_a80ba5	Chroicocephalus ridibundus	XP_063203100.1	XM_063347030.1:484-3468	0	2982	XP_063203100.1 ANPEP [organism=Chroicocephalus ridibundus] [GeneID=134521012]	XM_063347030.1:484-3468 ANPEP [organism=Chroicocephalus ridibundus] [GeneID=134521012] [transcript=X1] [region=cds]
XP_075570285.1|XM_07571_1c4663	Pelecanus crispus	XP_075570285.1	XM_075714170.1:1-2913	0	2910	XP_075570285.1 ANPEP [organism=Pelecanus crispus] [GeneID=142593923]	XM_075714170.1:1-2913 ANPEP [organism=Pelecanus crispus] [GeneID=142593923] [region=cds]
